
Image 9148 |  PSNR - 33.12453387173762 | MSE - 95.00538635253906 | MAE - 729401.0
Image 9149 |  PSNR - 27.921877916882828 | MSE - 314.78485107421875 | MAE - 982638.0
Image 9150 |  PSNR - 26.926689674763203 | MSE - 395.85182189941406 | MAE - 1232249.0
Image 9151 |  PSNR - 29.646404062697087 | MSE - 211.6221923828125 | MAE - 978488.0
Image 9152 |  PSNR - 25.84423838544552 | MSE - 507.8994903564453 | MAE - 1479055.0
Image 9153 |  PSNR - 44.66971990468741 | MSE - 6.65625 | MAE - 164254.0
Image 9154 |  PSNR - 28.48438635361637 | MSE - 276.54319763183594 | MAE - 1173625.0
Image 9155 |  PSNR - 32.94974462521583 | MSE - 98.90702819824219 | MAE - 607017.0
Image 9156 |  PSNR - 30.518474177432488 | MSE - 173.12277221679688 | MAE - 1113968.0
Image 9157 |  PSNR - 37.912209040891106 | MSE - 31.54864501953125 | MAE - 401062.0
Image 9158 |  PSNR - 22.777863116656576 | MSE - 1028.9998321533203 | MAE - 2016559.0
Image 9159 |  PSNR - 26.342357650955954 | MSE - 452.8619689941406 | MAE - 1514564.0
Image 9160 |  PSNR - 26.29668820765643 | MSE - 457.6492919921875 | MAE - 1510764.0
Image 9161 |  PSNR - 42.26459225313317 | MSE - 11.580902099609375 | MAE - 242512.0
Image 9162 |  PSNR - 40.337026754283976 | MSE - 18.0509033203125 | MAE - 291426.0
Image 9163 |  PSNR - 26.28820305417416 | MSE - 458.5443115234375 | MAE - 1524010.0
Image 9164 |  PSNR - 35.64452470129689 | MSE - 53.18009948730469 | MAE - 534491.0
Image 9165 |  PSNR - 28.754941349516198 | MSE - 259.84088134765625 | MAE - 814510.0
Image 9166 |  PSNR - 27.920167579236605 | MSE - 314.9088439941406 | MAE - 1025010.0
Image 9167 |  PSNR - 34.03709341293931 | MSE - 77.00027465820312 | MAE - 622854.0
Image 9168 |  PSNR - 32.9036181507728 | MSE - 99.96311950683594 | MAE - 716619.0
Image 9169 |  PSNR - 24.491616767014097 | MSE - 693.4895782470703 | MAE - 1866425.0
Image 9170 |  PSNR - 25.531751724948414 | MSE - 545.7910919189453 | MAE - 1866213.0
Image 9171 |  PSNR - 31.675947066789988 | MSE - 132.61935424804688 | MAE - 824288.0
Image 9172 |  PSNR - 27.8437215505881 | MSE - 320.5010528564453 | MAE - 1351301.0
Image 9173 |  PSNR - 31.185749548293423 | MSE - 148.46588134765625 | MAE - 755946.0
Image 9174 |  PSNR - 31.684478090332803 | MSE - 132.35910034179688 | MAE - 855686.0
Image 9175 |  PSNR - 37.2898871926402 | MSE - 36.40934753417969 | MAE - 459997.0
Image 9176 |  PSNR - 17.574613688329205 | MSE - 3409.8890380859375 | MAE - 4902740.0
Image 9177 |  PSNR - 25.720374421851776 | MSE - 522.5937042236328 | MAE - 1528317.0
Image 9178 |  PSNR - 33.57567288885618 | MSE - 85.63165283203125 | MAE - 656674.0
Image 9179 |  PSNR - 31.943148729658652 | MSE - 124.70582580566406 | MAE - 732609.0
Image 9180 |  PSNR - 20.521594042894044 | MSE - 1729.9844970703125 | MAE - 2355490.0
Image 9181 |  PSNR - 39.38606482434087 | MSE - 22.469589233398438 | MAE - 354035.0
Image 9182 |  PSNR - 34.672307183665396 | MSE - 66.52285766601562 | MAE - 600082.0
Image 9183 |  PSNR - 26.87081470327354 | MSE - 400.9776306152344 | MAE - 1504276.0
Image 9184 |  PSNR - 33.618066073119294 | MSE - 84.79983520507812 | MAE - 709532.0
Image 9185 |  PSNR - 31.525398530474327 | MSE - 137.29722595214844 | MAE - 777755.0
Image 9186 |  PSNR - 35.75181425897212 | MSE - 51.882415771484375 | MAE - 437554.0
Image 9187 |  PSNR - 38.280454492392764 | MSE - 28.983856201171875 | MAE - 369258.0
Image 9188 |  PSNR - 26.529278759905623 | MSE - 433.7842102050781 | MAE - 1539532.0
Image 9189 |  PSNR - 24.22660061258528 | MSE - 737.1257019042969 | MAE - 1852900.0
Image 9190 |  PSNR - 29.108248551198983 | MSE - 239.53929138183594 | MAE - 1142821.0
Image 9191 |  PSNR - 32.034415363907826 | MSE - 122.11248779296875 | MAE - 780260.0
Image 9192 |  PSNR - 28.71732157317477 | MSE - 262.1014709472656 | MAE - 1130984.0
Image 9193 |  PSNR - 32.13649823546742 | MSE - 119.27565002441406 | MAE - 789245.0
Image 9194 |  PSNR - 39.989585300728834 | MSE - 19.554336547851562 | MAE - 271007.0
Image 9195 |  PSNR - 30.146048923284205 | MSE - 188.6239013671875 | MAE - 964014.0
Image 9196 |  PSNR - 24.2325182171384 | MSE - 736.1219940185547 | MAE - 1485537.0
Image 9197 |  PSNR - 27.975622945455232 | MSE - 310.91331481933594 | MAE - 1337539.0
Image 9198 |  PSNR - 35.05109650338065 | MSE - 60.96659851074219 | MAE - 560999.0
Image 9199 |  PSNR - 24.221279238403422 | MSE - 738.0294494628906 | MAE - 1972562.0
Image 9200 |  PSNR - 27.561996728628056 | MSE - 341.98097229003906 | MAE - 1395223.0
Image 9201 |  PSNR - 36.4703594457473 | MSE - 43.97093200683594 | MAE - 445707.0
Image 9202 |  PSNR - 46.60410069678626 | MSE - 4.2637481689453125 | MAE - 152281.0
Image 9203 |  PSNR - 30.13304693761155 | MSE - 189.189453125 | MAE - 706878.0
Image 9204 |  PSNR - 21.701043832733195 | MSE - 1318.5519104003906 | MAE - 2605492.0
Image 9205 |  PSNR - 29.83280466340515 | MSE - 202.73146057128906 | MAE - 917801.0
Image 9206 |  PSNR - 36.02473514792088 | MSE - 48.72233581542969 | MAE - 534661.0
Image 9207 |  PSNR - 22.609746056830854 | MSE - 1069.6138305664062 | MAE - 2052326.0
Image 9208 |  PSNR - 27.78910381053443 | MSE - 324.55718994140625 | MAE - 1136352.0
Image 9209 |  PSNR - 32.525623823493824 | MSE - 109.05340576171875 | MAE - 645340.0
Image 9210 |  PSNR - 32.31868770337427 | MSE - 114.37545776367188 | MAE - 743794.0
Image 9211 |  PSNR - 31.457672347547557 | MSE - 139.45509338378906 | MAE - 638001.0
Image 9212 |  PSNR - 25.34968581056541 | MSE - 569.1582489013672 | MAE - 1680543.0
Image 9213 |  PSNR - 29.885174174168085 | MSE - 200.30149841308594 | MAE - 994803.0
Image 9214 |  PSNR - 34.84283272218427 | MSE - 63.961456298828125 | MAE - 503620.0
Image 9215 |  PSNR - 26.766602322799766 | MSE - 410.7157745361328 | MAE - 994971.0
Image 9216 |  PSNR - 36.758245937017875 | MSE - 41.15068054199219 | MAE - 480047.0
Image 9217 |  PSNR - 31.199908579616427 | MSE - 147.98263549804688 | MAE - 896984.0
Image 9218 |  PSNR - 29.517595309694265 | MSE - 217.99276733398438 | MAE - 871654.0
Image 9219 |  PSNR - 34.59829737753012 | MSE - 67.66621398925781 | MAE - 543669.0
Image 9220 |  PSNR - 24.647130379608186 | MSE - 669.0962219238281 | MAE - 1919746.0
Image 9221 |  PSNR - 28.652010116641993 | MSE - 266.0728759765625 | MAE - 1220982.0
Image 9222 |  PSNR - 34.36810294440835 | MSE - 71.34956359863281 | MAE - 554563.0
Image 9223 |  PSNR - 40.83532835660351 | MSE - 16.09417724609375 | MAE - 295732.0
Image 9224 |  PSNR - 26.476993890868954 | MSE - 439.0381164550781 | MAE - 1594762.0
Image 9225 |  PSNR - 23.589271459955256 | MSE - 853.6394348144531 | MAE - 1716176.0
Image 9226 |  PSNR - 33.502210927405244 | MSE - 87.09245300292969 | MAE - 667853.0
Image 9227 |  PSNR - 34.38942146846073 | MSE - 71.00018310546875 | MAE - 467642.0
Image 9228 |  PSNR - 28.931158202535517 | MSE - 249.50875854492188 | MAE - 1256192.0
Image 9229 |  PSNR - 30.15127941959072 | MSE - 188.39686584472656 | MAE - 1003513.0
Image 9230 |  PSNR - 23.35460872019908 | MSE - 901.0330963134766 | MAE - 2208341.0
Image 9231 |  PSNR - 31.400802679486226 | MSE - 141.29322814941406 | MAE - 791895.0
Image 9232 |  PSNR - 24.004330297534224 | MSE - 775.8336029052734 | MAE - 1573071.0
Image 9233 |  PSNR - 30.99828362906858 | MSE - 155.01483154296875 | MAE - 823756.0
Image 9234 |  PSNR - 26.42352884453908 | MSE - 444.47642517089844 | MAE - 1592053.0
Image 9235 |  PSNR - 34.30584838637026 | MSE - 72.37969970703125 | MAE - 591696.0
Image 9236 |  PSNR - 25.504802599153535 | MSE - 549.1884002685547 | MAE - 1087741.0
Image 9237 |  PSNR - 30.244403179364873 | MSE - 184.40016174316406 | MAE - 1071129.0
Image 9238 |  PSNR - 30.635574683674506 | MSE - 168.5171661376953 | MAE - 778879.0
Image 9239 |  PSNR - 26.647798360579582 | MSE - 422.1062469482422 | MAE - 1586919.0
Image 9240 |  PSNR - 30.358214795805868 | MSE - 179.63052368164062 | MAE - 736260.0
Image 9241 |  PSNR - 40.38090902836325 | MSE - 17.869430541992188 | MAE - 290833.0
Image 9242 |  PSNR - 41.28276861490306 | MSE - 14.518600463867188 | MAE - 256263.0
Image 9243 |  PSNR - 27.257646790284383 | MSE - 366.8064270019531 | MAE - 1315098.0
Image 9244 |  PSNR - 30.804050121117783 | MSE - 162.10507202148438 | MAE - 886816.0
Image 9245 |  PSNR - 34.0609056993553 | MSE - 76.57923889160156 | MAE - 515821.0
Image 9246 |  PSNR - 29.48157520581383 | MSE - 219.8083038330078 | MAE - 1061549.0
Image 9247 |  PSNR - 24.923632023714518 | MSE - 627.8247222900391 | MAE - 1398287.0
Image 9248 |  PSNR - 38.44413943124062 | MSE - 27.911788940429688 | MAE - 384709.0
Image 9249 |  PSNR - 33.23118035480984 | MSE - 92.70082092285156 | MAE - 605489.0
Image 9250 |  PSNR - 31.323804659734506 | MSE - 143.82061767578125 | MAE - 764014.0
Image 9251 |  PSNR - 26.512730940012 | MSE - 435.44020080566406 | MAE - 1263685.0
Image 9252 |  PSNR - 30.263189625313714 | MSE - 183.60421752929688 | MAE - 867150.0
Image 9253 |  PSNR - 27.171761002706504 | MSE - 374.132568359375 | MAE - 1233176.0
Image 9254 |  PSNR - 32.3944788603859 | MSE - 112.39674377441406 | MAE - 725013.0
Image 9255 |  PSNR - 35.34257358367496 | MSE - 57.00910949707031 | MAE - 534853.0
Image 9256 |  PSNR - 27.1091718228293 | MSE - 379.56349182128906 | MAE - 1337835.0
Image 9257 |  PSNR - 24.860114916505395 | MSE - 637.0743560791016 | MAE - 1687563.0
Image 9258 |  PSNR - 29.645181723152913 | MSE - 211.6817626953125 | MAE - 743412.0
Image 9259 |  PSNR - 24.708913378685114 | MSE - 659.6450042724609 | MAE - 1459255.0
Image 9260 |  PSNR - 36.44802915525092 | MSE - 44.197601318359375 | MAE - 460046.0
Image 9261 |  PSNR - 24.513453218579958 | MSE - 690.0114440917969 | MAE - 1180962.0
Image 9262 |  PSNR - 29.14548520939661 | MSE - 237.49424743652344 | MAE - 1321687.0
Image 9263 |  PSNR - 31.462594808884283 | MSE - 139.297119140625 | MAE - 754648.0
Image 9264 |  PSNR - 24.88531867866112 | MSE - 633.3878784179688 | MAE - 2287246.0
Image 9265 |  PSNR - 31.931327472899504 | MSE - 125.04573059082031 | MAE - 747053.0
Image 9266 |  PSNR - 31.13656877922503 | MSE - 150.15670776367188 | MAE - 829746.0
Image 9267 |  PSNR - 27.836226830149364 | MSE - 321.05462646484375 | MAE - 1062802.0
Image 9268 |  PSNR - 30.763036422498406 | MSE - 163.64320373535156 | MAE - 798781.0
Image 9269 |  PSNR - 28.995049773978447 | MSE - 245.86495971679688 | MAE - 1105572.0
Image 9270 |  PSNR - 26.092916792705005 | MSE - 479.63397216796875 | MAE - 1450816.0
Image 9271 |  PSNR - 28.7767857301167 | MSE - 258.5372009277344 | MAE - 1085924.0
Image 9272 |  PSNR - 31.473349664425946 | MSE - 138.9525909423828 | MAE - 632471.0
Image 9273 |  PSNR - 36.07851115428674 | MSE - 48.12275695800781 | MAE - 487729.0
Image 9274 |  PSNR - 30.45568039549738 | MSE - 175.64410400390625 | MAE - 932730.0
Image 9275 |  PSNR - 27.477623100721278 | MSE - 348.6898498535156 | MAE - 1330830.0
Image 9276 |  PSNR - 33.13177247720893 | MSE - 94.84716796875 | MAE - 506138.0
Image 9277 |  PSNR - 19.771780411301776 | MSE - 2056.002197265625 | MAE - 2794208.0
Image 9278 |  PSNR - 36.19440621441993 | MSE - 46.85554504394531 | MAE - 458849.0
Image 9279 |  PSNR - 24.962577653760974 | MSE - 622.2198333740234 | MAE - 1871345.0
Image 9280 |  PSNR - 36.302877646332185 | MSE - 45.69975280761719 | MAE - 484795.0
Image 9281 |  PSNR - 24.417802370492232 | MSE - 705.3771362304688 | MAE - 2108984.0
Image 9282 |  PSNR - 34.219833671385224 | MSE - 73.8275146484375 | MAE - 559782.0
Image 9283 |  PSNR - 29.13898866606681 | MSE - 237.8497772216797 | MAE - 882585.0
Image 9284 |  PSNR - 30.99652783422109 | MSE - 155.0775146484375 | MAE - 820182.0
Image 9285 |  PSNR - 32.62735354328049 | MSE - 106.52861022949219 | MAE - 712885.0
Image 9286 |  PSNR - 28.984590314959235 | MSE - 246.4578094482422 | MAE - 1060613.0
Image 9287 |  PSNR - 32.83329145251941 | MSE - 101.59503173828125 | MAE - 610552.0
Image 9288 |  PSNR - 32.82985857245546 | MSE - 101.67536926269531 | MAE - 673955.0
Image 9289 |  PSNR - 39.041390138390156 | MSE - 24.325546264648438 | MAE - 371775.0
Image 9290 |  PSNR - 31.120873606780805 | MSE - 150.70034790039062 | MAE - 527556.0
Image 9291 |  PSNR - 20.08055898494564 | MSE - 1914.8983154296875 | MAE - 2661820.0
Image 9292 |  PSNR - 34.46468188933868 | MSE - 69.7803955078125 | MAE - 582896.0
Image 9293 |  PSNR - 37.18678445144343 | MSE - 37.2840576171875 | MAE - 395550.0
Image 9294 |  PSNR - 30.516673949560392 | MSE - 173.19454956054688 | MAE - 765130.0
Image 9295 |  PSNR - 28.51719165687436 | MSE - 274.46214294433594 | MAE - 1140901.0
Image 9296 |  PSNR - 30.91739727792136 | MSE - 157.9290008544922 | MAE - 828277.0
Image 9297 |  PSNR - 29.792718440545034 | MSE - 204.6113739013672 | MAE - 895815.0
Image 9298 |  PSNR - 32.236141664987315 | MSE - 116.57017517089844 | MAE - 573631.0
Image 9299 |  PSNR - 35.92131934190212 | MSE - 49.896453857421875 | MAE - 509632.0
Image 9300 |  PSNR - 32.83150262579877 | MSE - 101.63688659667969 | MAE - 605203.0
Image 9301 |  PSNR - 30.60162424153569 | MSE - 169.83969116210938 | MAE - 728362.0
Image 9302 |  PSNR - 31.073502662794997 | MSE - 152.35311889648438 | MAE - 906016.0
Image 9303 |  PSNR - 32.762720208488375 | MSE - 103.2593994140625 | MAE - 679088.0
Image 9304 |  PSNR - 24.750592458078554 | MSE - 653.3446960449219 | MAE - 1659530.0
Image 9305 |  PSNR - 41.47116929587163 | MSE - 13.902236938476562 | MAE - 277583.0
Image 9306 |  PSNR - 35.197187279526034 | MSE - 58.94987487792969 | MAE - 559451.0
Image 9307 |  PSNR - 25.256748829809645 | MSE - 581.4692230224609 | MAE - 1740251.0
Image 9308 |  PSNR - 20.592186563907372 | MSE - 1702.0917205810547 | MAE - 2912765.0
Image 9309 |  PSNR - 22.43773028088853 | MSE - 1112.8293914794922 | MAE - 1897277.0
Image 9310 |  PSNR - 30.048113136441597 | MSE - 192.92579650878906 | MAE - 908059.0
Image 9311 |  PSNR - 29.305091974701746 | MSE - 228.92457580566406 | MAE - 820645.0
Image 9312 |  PSNR - 31.359843533302914 | MSE - 142.63209533691406 | MAE - 711097.0
Image 9313 |  PSNR - 34.88335510591236 | MSE - 63.367431640625 | MAE - 490002.0
Image 9314 |  PSNR - 39.52750580757038 | MSE - 21.749588012695312 | MAE - 331179.0
Image 9315 |  PSNR - 22.795919725920754 | MSE - 1024.730453491211 | MAE - 2423763.0
Image 9316 |  PSNR - 25.772432734857595 | MSE - 516.3668365478516 | MAE - 1504785.0
Image 9317 |  PSNR - 31.463143362372 | MSE - 139.27952575683594 | MAE - 873113.0
Image 9318 |  PSNR - 32.000893445951746 | MSE - 123.05868530273438 | MAE - 733520.0
Image 9319 |  PSNR - 46.80258128569106 | MSE - 4.073272705078125 | MAE - 151252.0
Image 9320 |  PSNR - 31.127641107544214 | MSE - 150.4656982421875 | MAE - 885472.0
Image 9321 |  PSNR - 30.305088853101996 | MSE - 181.8413848876953 | MAE - 842161.0
Image 9322 |  PSNR - 43.04138365943981 | MSE - 9.684188842773438 | MAE - 236553.0
Image 9323 |  PSNR - 25.25840918486491 | MSE - 581.2469635009766 | MAE - 1781609.0
Image 9324 |  PSNR - 37.139773840746926 | MSE - 37.68983459472656 | MAE - 465425.0
Image 9325 |  PSNR - 22.947710568264657 | MSE - 989.5336303710938 | MAE - 1884126.0
Image 9326 |  PSNR - 34.16396134791681 | MSE - 74.783447265625 | MAE - 500198.0
Image 9327 |  PSNR - 29.558393608386027 | MSE - 215.95449829101562 | MAE - 924390.0
Image 9328 |  PSNR - 31.88588797192204 | MSE - 126.36093139648438 | MAE - 712896.0
Image 9329 |  PSNR - 34.692413531109814 | MSE - 66.21559143066406 | MAE - 549989.0
Image 9330 |  PSNR - 25.90786107478575 | MSE - 500.51316833496094 | MAE - 1482917.0
Image 9331 |  PSNR - 29.031005315832065 | MSE - 243.83782958984375 | MAE - 983112.0
Image 9332 |  PSNR - 37.544638999225384 | MSE - 34.335052490234375 | MAE - 358764.0
Image 9333 |  PSNR - 22.87154443196883 | MSE - 1007.0410461425781 | MAE - 2075930.0
Image 9334 |  PSNR - 37.328841911135044 | MSE - 36.084228515625 | MAE - 377356.0
Image 9335 |  PSNR - 24.407383658411042 | MSE - 707.0713653564453 | MAE - 1860507.0
Image 9336 |  PSNR - 34.67587194656757 | MSE - 66.46827697753906 | MAE - 557647.0
Image 9337 |  PSNR - 32.169611055688215 | MSE - 118.36968994140625 | MAE - 790874.0
Image 9338 |  PSNR - 28.50621270253281 | MSE - 275.1568603515625 | MAE - 1233136.0
Image 9339 |  PSNR - 27.500030543048737 | MSE - 346.8954162597656 | MAE - 1363016.0
Image 9340 |  PSNR - 22.438816355544372 | MSE - 1112.5511322021484 | MAE - 1947735.0
Image 9341 |  PSNR - 27.42244439115232 | MSE - 353.1483459472656 | MAE - 1102544.0
Image 9342 |  PSNR - 28.93751719693831 | MSE - 249.14369201660156 | MAE - 1244331.0
Image 9343 |  PSNR - 23.556638907246956 | MSE - 860.0777740478516 | MAE - 2445357.0
Image 9344 |  PSNR - 36.229177148249086 | MSE - 46.481903076171875 | MAE - 546686.0
Image 9345 |  PSNR - 32.26032674203344 | MSE - 115.92282104492188 | MAE - 701046.0
Image 9346 |  PSNR - 35.97271607045424 | MSE - 49.30943298339844 | MAE - 452545.0
Image 9347 |  PSNR - 29.307310503302514 | MSE - 228.8076629638672 | MAE - 1127535.0
Image 9348 |  PSNR - 31.473475093943403 | MSE - 138.94857788085938 | MAE - 867732.0
Image 9349 |  PSNR - 33.903867384721195 | MSE - 79.39897155761719 | MAE - 633399.0
Image 9350 |  PSNR - 27.27661015498924 | MSE - 365.20826721191406 | MAE - 995509.0
Image 9351 |  PSNR - 30.715836797426277 | MSE - 165.431396484375 | MAE - 832708.0
Image 9352 |  PSNR - 29.430143160166704 | MSE - 222.42689514160156 | MAE - 1040577.0
Image 9353 |  PSNR - 25.406310961906854 | MSE - 561.7854919433594 | MAE - 1669176.0
Image 9354 |  PSNR - 29.63800491756691 | MSE - 212.0318603515625 | MAE - 749722.0
Image 9355 |  PSNR - 49.18082070241801 | MSE - 2.3556976318359375 | MAE - 122653.0
Image 9356 |  PSNR - 26.5034620329764 | MSE - 436.3705291748047 | MAE - 1241033.0
Image 9357 |  PSNR - 33.136140042375615 | MSE - 94.7518310546875 | MAE - 618016.0
Image 9358 |  PSNR - 27.962898175037793 | MSE - 311.82562255859375 | MAE - 1211126.0
Image 9359 |  PSNR - 28.250389797675368 | MSE - 291.8519744873047 | MAE - 1200931.0
Image 9360 |  PSNR - 34.50172636440948 | MSE - 69.18771362304688 | MAE - 567152.0
Image 9361 |  PSNR - 29.46286764376657 | MSE - 220.75718688964844 | MAE - 904911.0
Image 9362 |  PSNR - 22.960429107973606 | MSE - 986.6399688720703 | MAE - 2083409.0
Image 9363 |  PSNR - 33.31889930467086 | MSE - 90.84722900390625 | MAE - 533634.0
Image 9364 |  PSNR - 26.869638497227548 | MSE - 401.08624267578125 | MAE - 1388740.0
Image 9365 |  PSNR - 29.75056787669191 | MSE - 206.60690307617188 | MAE - 836886.0
Image 9366 |  PSNR - 22.652195468026157 | MSE - 1059.2099914550781 | MAE - 2201908.0
Image 9367 |  PSNR - 29.160055190055203 | MSE - 236.69882202148438 | MAE - 839458.0
Image 9368 |  PSNR - 39.709689502606835 | MSE - 20.8560791015625 | MAE - 311956.0
Image 9369 |  PSNR - 27.066933778894313 | MSE - 383.27301025390625 | MAE - 1380112.0
Image 9370 |  PSNR - 39.6659228696812 | MSE - 21.06732177734375 | MAE - 341956.0
Image 9371 |  PSNR - 28.33688496867567 | MSE - 286.0968780517578 | MAE - 1484121.0
Image 9372 |  PSNR - 28.21474964693806 | MSE - 294.25689697265625 | MAE - 1040418.0
Image 9373 |  PSNR - 34.225017750644454 | MSE - 73.73944091796875 | MAE - 658502.0
Image 9374 |  PSNR - 27.370658950804785 | MSE - 357.38450622558594 | MAE - 1127729.0
Image 9375 |  PSNR - 34.115665480006875 | MSE - 75.61972045898438 | MAE - 600492.0
Image 9376 |  PSNR - 35.129505553314075 | MSE - 59.875762939453125 | MAE - 543128.0
Image 9377 |  PSNR - 37.52298204970107 | MSE - 34.50669860839844 | MAE - 378157.0
Image 9378 |  PSNR - 28.026502863307865 | MSE - 307.29205322265625 | MAE - 1395814.0
Image 9379 |  PSNR - 23.68745965138423 | MSE - 834.5563201904297 | MAE - 2060573.0
Image 9380 |  PSNR - 38.9546779922729 | MSE - 24.816116333007812 | MAE - 345219.0
Image 9381 |  PSNR - 34.10405382660813 | MSE - 75.82217407226562 | MAE - 557726.0
Image 9382 |  PSNR - 32.16514527004644 | MSE - 118.49147033691406 | MAE - 631373.0
Image 9383 |  PSNR - 23.004418269165964 | MSE - 976.6968536376953 | MAE - 2304829.0
Image 9384 |  PSNR - 30.89044122722848 | MSE - 158.91229248046875 | MAE - 823812.0
Image 9385 |  PSNR - 34.47812430314113 | MSE - 69.56474304199219 | MAE - 605647.0
Image 9386 |  PSNR - 41.949631805210565 | MSE - 12.451980590820312 | MAE - 239375.0
Image 9387 |  PSNR - 30.510156664169003 | MSE - 173.45465087890625 | MAE - 959332.0
Image 9388 |  PSNR - 29.20964235744937 | MSE - 234.0115966796875 | MAE - 1138192.0
Image 9389 |  PSNR - 26.880654392185683 | MSE - 400.07017517089844 | MAE - 1590485.0
Image 9390 |  PSNR - 24.840326381022454 | MSE - 639.9837951660156 | MAE - 2076284.0
Image 9391 |  PSNR - 29.414915177116356 | MSE - 223.2081756591797 | MAE - 974843.0
Image 9392 |  PSNR - 27.091594255863804 | MSE - 381.10284423828125 | MAE - 1664520.0
Image 9393 |  PSNR - 22.999142672966467 | MSE - 977.8840179443359 | MAE - 2030521.0
Image 9394 |  PSNR - 27.412205558077055 | MSE - 353.9819030761719 | MAE - 1153814.0
Image 9395 |  PSNR - 28.037076623899686 | MSE - 306.5447998046875 | MAE - 1002136.0
Image 9396 |  PSNR - 24.324634443143335 | MSE - 720.6728668212891 | MAE - 1920951.0
Image 9397 |  PSNR - 24.89597595715958 | MSE - 631.8354949951172 | MAE - 2066589.0
Image 9398 |  PSNR - 24.27967168872932 | MSE - 728.1727905273438 | MAE - 2186178.0
Image 9399 |  PSNR - 37.17585131814863 | MSE - 37.37803649902344 | MAE - 388973.0
Image 9400 |  PSNR - 29.405010087626135 | MSE - 223.71783447265625 | MAE - 861774.0
Image 9401 |  PSNR - 34.24415137144736 | MSE - 73.415283203125 | MAE - 554480.0
Image 9402 |  PSNR - 28.258365808433922 | MSE - 291.31646728515625 | MAE - 1329428.0
Image 9403 |  PSNR - 31.802881604478557 | MSE - 128.79928588867188 | MAE - 819722.0
Image 9404 |  PSNR - 23.874108160348726 | MSE - 799.4490661621094 | MAE - 1755020.0
Image 9405 |  PSNR - 49.98106375529642 | MSE - 1.9592742919921875 | MAE - 111607.0
Image 9406 |  PSNR - 19.59379816412123 | MSE - 2142.011505126953 | MAE - 3637384.0
Image 9407 |  PSNR - 32.72372260031672 | MSE - 104.1907958984375 | MAE - 652942.0
Image 9408 |  PSNR - 27.52921739456636 | MSE - 344.57191467285156 | MAE - 1293197.0
Image 9409 |  PSNR - 32.049748706779326 | MSE - 121.68211364746094 | MAE - 756045.0
Image 9410 |  PSNR - 27.019240258898254 | MSE - 387.5052490234375 | MAE - 1364752.0
Image 9411 |  PSNR - 23.725818306707424 | MSE - 827.2176361083984 | MAE - 2124705.0
Image 9412 |  PSNR - 30.742545941056612 | MSE - 164.4171142578125 | MAE - 844188.0
Image 9413 |  PSNR - 31.771441509035338 | MSE - 129.73509216308594 | MAE - 851897.0
Image 9414 |  PSNR - 30.254676081760657 | MSE - 183.96449279785156 | MAE - 958543.0
Image 9415 |  PSNR - 25.055328458280695 | MSE - 609.0721893310547 | MAE - 1669119.0
Image 9416 |  PSNR - 26.168449112093356 | MSE - 471.36431884765625 | MAE - 1248430.0
Image 9417 |  PSNR - 38.24718057414172 | MSE - 29.206771850585938 | MAE - 366339.0
Image 9418 |  PSNR - 26.44001273774338 | MSE - 442.79258728027344 | MAE - 1239129.0
Image 9419 |  PSNR - 34.62655190449018 | MSE - 67.2274169921875 | MAE - 532582.0
Image 9420 |  PSNR - 33.05622595618949 | MSE - 96.51148986816406 | MAE - 671897.0
Image 9421 |  PSNR - 33.3621608141289 | MSE - 89.94676208496094 | MAE - 576691.0
Image 9422 |  PSNR - 29.118613356450123 | MSE - 238.96829223632812 | MAE - 968036.0
Image 9423 |  PSNR - 39.81199955196581 | MSE - 20.370498657226562 | MAE - 304457.0
Image 9424 |  PSNR - 46.2318553912159 | MSE - 4.64532470703125 | MAE - 153604.0
Image 9425 |  PSNR - 30.59173118475725 | MSE - 170.22702026367188 | MAE - 738754.0
Image 9426 |  PSNR - 26.301190086695456 | MSE - 457.1751403808594 | MAE - 1466212.0
Image 9427 |  PSNR - 28.82813953207167 | MSE - 255.4980926513672 | MAE - 1264795.0
Image 9428 |  PSNR - 29.4971017762931 | MSE - 219.02386474609375 | MAE - 1153910.0
Image 9429 |  PSNR - 26.80653221967372 | MSE - 406.9568786621094 | MAE - 1329888.0
Image 9430 |  PSNR - 29.26623402172082 | MSE - 230.98204040527344 | MAE - 1154021.0
Image 9431 |  PSNR - 27.99517603094194 | MSE - 309.5166473388672 | MAE - 1323719.0
Image 9432 |  PSNR - 38.16507760201864 | MSE - 29.764175415039062 | MAE - 318111.0
Image 9433 |  PSNR - 24.482953100087485 | MSE - 694.8743896484375 | MAE - 1510288.0
Image 9434 |  PSNR - 50.833961555431266 | MSE - 1.60992431640625 | MAE - 99530.0
Image 9435 |  PSNR - 24.446597022181574 | MSE - 700.7158050537109 | MAE - 1471805.0
Image 9436 |  PSNR - 37.270510185771684 | MSE - 36.57215881347656 | MAE - 366875.0
Image 9437 |  PSNR - 50.24654160409775 | MSE - 1.8430938720703125 | MAE - 108711.0
Image 9438 |  PSNR - 29.87563986573062 | MSE - 200.74171447753906 | MAE - 826637.0
Image 9439 |  PSNR - 42.17850257181601 | MSE - 11.812759399414062 | MAE - 246819.0
Image 9440 |  PSNR - 21.702031468892397 | MSE - 1318.2520904541016 | MAE - 1913159.0
Image 9441 |  PSNR - 41.65450955371644 | MSE - 13.327560424804688 | MAE - 199351.0
Image 9442 |  PSNR - 36.273291264538926 | MSE - 46.01214599609375 | MAE - 508384.0
